id,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime60_89dayspastduenotworse,numberofdependents,y
63814,12,0,0,0,0,0
2238,10,0,3,0,0,0
22912,7,1,1,0,0,1
70155,5,0,0,0,0,1
97469,6,0,0,0,0,1
43070,15,0,0,0,0,0
42217,13,1,3,0,0,1
87499,15,0,0,0,0,1
4776,11,0,1,0,1,1
11723,5,0,0,0,1,0
33444,13,0,1,0,0,0
26130,6,0,0,0,0,0
96970,4,0,1,0,1,0
25719,8,0,1,1,1,0
23720,13,0,3,0,4,0
72269,3,0,0,0,2,1
86783,9,0,2,0,1,1
23857,8,0,1,1,1,1
52930,8,0,3,0,0,0
91877,21,0,7,0,3,1
3862,9,0,3,0,1,0
33579,0,3,0,0,0,1
21882,9,1,2,0,0,0
42551,14,0,1,0,3,0
83838,15,0,0,0,0,1
15286,7,0,1,0,0,0
83313,1,7,0,0,0,1
99700,12,0,1,0,0,1
15089,8,1,2,0,0,0
64673,8,0,0,0,1,0
19630,12,0,3,0,1,1
10803,7,0,1,0,0,1
65324,4,0,0,0,2,0
54286,15,0,4,1,1,1
68213,15,0,4,0,0,0
15527,12,0,3,0,0,0
82363,5,0,0,0,1,0
24932,4,0,1,0,3,0
18361,6,0,2,0,1,0
75276,13,0,1,0,4,1
93003,5,0,1,1,0,1
86264,7,0,0,0,1,0
63342,9,0,2,0,2,0
50537,3,7,1,1,2,1
25430,12,0,1,0,0,0
39090,4,0,0,0,1,0
31145,4,0,2,0,2,0
2537,4,0,1,0,1,0
43605,12,0,1,0,1,0
23775,12,0,1,0,3,1
37479,9,1,0,1,0,1
34314,3,0,0,0,0,0
35955,14,0,3,0,0,1
28394,5,0,0,0,0,0
35936,19,0,10,0,3,0
40313,11,0,1,0,3,0
1039,19,0,1,0,1,0
35723,5,1,0,1,1,1
74350,3,0,0,0,0,1
41916,11,0,1,2,1,1
5356,9,0,0,0,1,0
11421,4,0,1,0,1,1
96357,13,0,1,0,0,0
36921,7,1,1,0,3,1
34106,6,1,0,3,1,1
52951,14,0,2,0,2,0
76621,11,0,1,2,2,1
40884,7,0,1,0,0,0
71861,3,0,0,0,1,0
35408,1,2,0,0,0,1
53397,19,0,1,1,1,0
11674,10,0,2,0,0,0
36970,5,2,0,0,2,1
73292,15,0,1,1,1,1
95758,9,0,1,0,0,1
47431,2,0,0,0,2,1
94126,5,1,1,0,2,1
6023,8,0,0,0,0,0
94577,11,0,2,0,1,1
9400,4,0,2,1,2,1
72265,4,0,0,0,0,0
70749,3,0,0,0,0,0
62401,5,0,1,0,1,0
39777,4,0,1,2,2,0
45009,5,0,2,0,0,0
99156,20,0,3,0,0,0
82023,8,0,0,0,0,0
37563,0,1,0,0,0,1
9582,11,0,3,0,0,0
28505,8,0,0,0,0,0
61771,12,0,2,0,0,0
83897,5,0,1,0,0,1
12966,2,2,0,0,2,1
75235,12,0,2,0,2,0
91273,7,0,0,0,0,1
44047,12,0,1,0,0,1
22777,7,0,0,0,3,0
41954,2,0,0,0,0,0
46702,12,0,1,0,2,0
86304,6,0,2,0,2,0
4080,7,0,1,0,0,1
54577,16,0,1,0,1,1
67891,0,0,0,1,0,1
16815,3,0,0,0,0,0
86799,1,2,0,0,3,1
70329,4,0,0,0,0,0
9214,1,0,0,0,0,0
11121,7,0,1,0,0,0
75001,8,0,1,2,1,1
28603,8,0,0,0,1,1
55354,2,1,1,1,2,1
37322,3,0,1,0,3,0
97504,11,0,0,0,1,1
83414,1,0,0,0,2,1
70169,2,2,0,0,0,1
99892,17,1,2,1,3,1
91814,8,0,2,2,1,1
67866,11,0,0,1,1,1
36803,17,0,1,0,0,0
22915,14,0,0,0,0,1
83548,13,3,0,3,0,1
69380,13,0,2,0,2,0
3114,8,0,1,0,0,0
67093,6,0,2,0,2,0
55555,9,0,2,0,0,0
39425,11,0,1,0,2,0
64366,7,0,2,0,0,1
19670,13,0,1,1,0,0
89260,7,0,1,0,2,0
42004,7,0,1,0,0,1
69438,3,0,1,0,1,0
35705,8,0,1,0,1,0
28577,3,2,0,1,3,1
57466,10,0,1,0,0,1
58339,17,0,1,0,2,0
41959,18,0,7,0,3,1
90865,5,0,1,0,2,0
59250,6,0,1,0,1,0
1727,2,0,0,0,0,0
97690,7,0,0,0,1,0
7302,1,0,0,0,1,1
79789,3,2,0,1,2,1
93465,18,1,3,0,2,1
51705,17,0,2,1,2,0
79640,3,0,0,0,0,0
75985,10,0,0,0,1,0
24038,2,4,1,0,0,1
11409,4,0,0,0,2,0
25991,10,0,2,0,4,0
87732,7,0,2,0,1,0
49886,6,0,2,0,0,0
52037,6,1,0,0,1,1
89641,4,0,1,0,0,0
20134,3,0,1,0,0,1
37875,6,0,0,3,6,1
19610,9,0,2,0,3,0
82792,2,0,0,0,0,0
22029,14,1,3,0,2,1
27236,10,0,1,0,1,0
56331,11,0,1,0,1,1
20049,22,0,1,0,1,1
60127,4,0,1,0,1,0
44846,4,0,0,0,0,0
83461,4,0,2,0,1,1
58438,11,0,1,0,1,1
45617,7,0,2,0,4,1
24650,12,0,2,0,0,0
17250,24,1,4,2,2,1
95834,6,0,0,0,0,0
48821,12,0,3,0,0,1
30705,9,0,1,0,0,0
26472,3,2,0,0,2,1
17187,6,1,0,0,0,1
39302,5,0,0,0,0,1
24328,3,0,0,0,3,1
36496,5,2,1,0,0,1
32588,10,0,1,0,4,0
81835,17,0,2,0,0,1
19655,6,0,0,0,1,1
32277,16,0,3,0,2,0
59536,13,0,1,0,1,0
15076,12,0,4,0,0,0
49239,2,0,0,0,0,1
22334,15,1,2,1,2,1
2196,7,0,1,0,1,0
11818,17,0,7,0,0,0
33978,7,0,1,0,2,0
60017,3,0,1,0,3,0
6943,8,0,1,0,2,1
64582,6,10,0,0,2,1
26823,12,0,2,0,0,0
44561,15,0,1,0,0,0
32962,32,0,1,0,0,1
98493,12,0,2,0,1,0
30464,5,0,0,0,1,0
62584,11,0,2,0,4,0
94305,0,98,0,98,0,1
60189,18,0,3,0,0,0
76774,4,2,0,3,3,1
30932,13,0,0,0,2,0
11907,17,0,4,0,0,1
91477,2,1,0,0,0,1
2845,6,0,1,0,0,1
90638,3,3,0,0,3,1
87012,3,0,1,0,2,0
14329,4,0,0,0,0,1
19856,11,0,3,0,0,1
80030,14,0,2,0,2,0
92480,14,0,1,0,0,0
12172,2,0,0,0,0,0
70026,13,0,1,0,1,0
28847,3,0,0,0,0,0
2835,6,6,0,2,0,1
69019,13,0,2,0,1,0
45326,3,0,1,0,0,0
81982,3,0,0,0,2,1
39654,16,0,0,0,0,1
43490,3,1,0,0,1,1
61206,18,0,1,0,0,1
88061,11,1,1,0,0,1
20273,12,0,1,0,3,0
80437,6,0,0,0,0,0
54306,3,0,0,0,1,1
64634,11,0,2,0,0,0
83350,15,0,1,0,0,0
17916,5,0,1,0,3,0
18379,11,0,1,0,2,0
52714,14,0,2,0,1,0
44412,6,0,0,0,1,1
34591,12,0,0,0,1,1
91940,1,1,0,0,2,1
51068,8,0,2,0,4,0
18225,9,0,1,0,0,1
31690,9,0,0,0,0,1
58117,7,0,0,0,0,0
29886,10,1,1,1,0,1
40013,4,0,1,0,0,0
97981,8,0,1,0,2,0
6154,5,4,1,1,1,1
85684,7,0,1,0,3,1
45017,5,0,0,0,0,0
393,2,0,0,1,0,1
11109,10,0,1,0,3,0
13640,9,0,2,0,2,0
33565,7,0,3,0,0,0
86727,6,0,0,0,0,0
41901,13,0,2,0,2,1
51016,4,0,1,0,0,1
9660,2,4,1,0,2,1
92991,6,0,0,0,0,1
97700,4,4,0,1,1,1
5215,9,0,0,1,4,1
90415,13,0,2,0,0,0
86588,30,5,1,0,1,1
77811,3,0,0,0,1,0
2371,14,0,0,0,0,0
94311,2,0,0,0,3,1
9468,7,0,1,0,0,0
88947,7,0,1,0,2,1
60865,6,3,1,0,0,1
29455,3,0,0,0,0,0
16282,6,0,1,0,1,0
73882,4,0,1,2,0,1
267,9,0,0,0,4,0
80993,8,0,1,0,2,0
69841,16,0,1,0,1,0
51535,4,0,0,0,1,1
17556,4,0,1,0,0,0
95851,2,0,0,0,0,1
2916,3,3,1,1,1,1
93360,16,0,3,2,0,1
93703,14,0,0,0,0,1
3383,8,0,2,0,1,0
83299,9,0,3,0,0,0
22775,8,0,0,0,3,1
59107,15,0,2,0,0,0
30226,7,3,0,1,0,1
39018,0,2,0,1,1,1
6119,7,0,0,1,3,1
80090,23,0,2,0,0,0
46914,4,0,1,0,0,1
69576,5,0,0,0,0,0
62626,6,2,2,0,2,1
85366,10,0,0,0,0,1
26988,3,1,0,0,0,1
53326,2,1,0,0,1,0
30110,20,0,1,0,2,1
35614,2,0,0,0,1,0
60369,7,0,0,0,0,1
34581,17,0,2,0,0,0
78241,4,0,2,0,2,0
66666,3,0,0,0,0,0
7212,8,3,1,0,1,1
17079,5,0,0,0,0,0
76297,3,0,0,0,0,0
64533,5,0,0,0,2,1
2824,6,0,1,0,2,0
50897,5,0,0,0,0,0
41584,5,0,2,0,2,0
1594,5,0,2,0,0,0
16685,6,0,1,0,0,0
9913,2,0,1,0,3,0
18462,3,0,1,1,0,1
96010,9,0,0,0,0,1
81955,8,1,0,0,0,1
91998,2,0,1,0,1,0
50856,9,0,1,0,0,1
72522,9,0,0,0,2,1
29449,1,0,0,0,0,0
40116,0,1,0,0,0,1
86515,8,0,1,0,0,0
40021,14,0,2,0,2,0
12917,10,0,1,0,1,0
83682,7,0,0,0,0,1
87871,2,0,0,0,0,1
20898,12,0,1,0,0,1
97119,17,0,1,1,0,1
83369,13,0,2,0,1,0
13336,10,0,1,0,0,0
41616,3,3,0,0,1,1
52552,9,0,2,0,4,0
2314,21,0,0,0,3,1
88290,7,0,1,0,3,1
92831,1,3,0,0,3,1
38956,19,0,0,0,0,0
83829,12,0,6,0,0,1
503,9,0,3,0,0,1
48562,21,0,2,0,0,0
68312,15,0,2,0,0,1
93647,15,0,1,0,5,0
48823,10,0,2,0,0,0
1298,0,98,0,98,0,1
17750,8,0,2,0,2,1
71641,2,1,0,0,0,1
11784,6,0,2,0,1,1
86825,2,1,1,0,3,1
52493,2,1,0,0,0,1
72930,14,0,2,0,1,0
41488,6,0,1,0,3,0
88612,17,0,2,0,0,1
79158,12,0,2,0,0,0
76205,12,0,2,0,2,0
88096,6,0,0,0,2,1
65675,3,1,0,1,1,0
31629,1,0,0,0,0,0
34771,18,0,4,0,1,1
74964,17,0,1,0,1,0
34383,13,0,3,1,0,1
55487,2,1,0,0,0,1
77940,1,0,0,2,0,1
39583,13,0,2,0,1,0
44570,6,0,0,0,0,1
42888,8,0,0,0,0,1
42038,14,0,1,0,1,1
15241,20,0,2,1,2,1
92887,10,0,2,0,0,1
9253,25,0,3,0,3,0
48964,8,0,1,0,0,0
6973,5,0,1,0,4,0
41692,5,0,0,0,5,1
6312,20,0,2,0,0,0
44376,7,0,0,0,1,0
95463,9,0,0,0,3,0
7634,8,0,1,0,2,1
67504,9,0,1,0,2,0
12376,9,0,1,0,0,0
42496,5,0,1,0,1,1
70797,22,0,3,0,2,1
55175,8,0,1,0,0,0
60892,6,0,1,0,3,1
56250,11,0,3,0,0,0
75385,12,0,1,0,0,1
51120,4,0,1,0,0,0
31560,4,0,0,2,0,1
812,4,0,1,0,2,1
30753,14,0,2,0,2,0
16063,5,2,1,0,3,1
83799,5,3,0,1,0,1
64021,17,0,2,0,1,0
62424,15,0,1,0,0,0
85306,4,0,0,0,0,0
44484,4,0,1,0,0,1
48326,10,0,1,0,0,0
67149,7,0,1,0,0,1
76869,11,0,0,1,0,1
87152,2,0,0,0,0,0
85871,9,0,0,0,0,0
44155,5,0,0,0,0,0
15030,3,0,0,0,0,0
96743,6,0,2,0,2,1
41757,7,4,1,1,2,1
54716,20,0,8,0,0,1
77437,4,0,0,0,0,0
15867,5,1,0,0,0,1
17324,9,0,1,0,2,0
37034,7,2,2,0,2,1
4568,6,0,0,0,1,1
8869,9,0,1,0,0,0
3919,9,1,2,0,2,1
20685,7,0,1,0,0,1
6161,3,0,0,0,0,1
74323,11,0,1,0,1,1
59451,15,0,1,0,2,1
68338,5,2,1,1,2,1
53990,9,0,2,0,2,1
72041,9,0,0,0,2,0
28941,14,0,2,0,0,1
75129,4,0,1,0,0,0
4355,4,0,1,0,4,0
29090,6,0,1,0,0,1
89164,10,0,2,0,0,0
86252,10,0,1,0,0,0
34613,0,98,0,98,1,1
76412,15,0,0,0,1,0
40954,6,0,0,0,2,1
67062,14,0,1,2,0,1
95557,8,0,1,1,0,0
99821,10,0,3,1,0,1
84484,8,0,2,0,1,0
4779,8,0,0,2,0,1
65346,4,0,0,0,0,0
68196,6,0,0,0,0,0
62483,16,0,6,0,3,0
73146,13,0,1,0,0,0
28862,9,0,1,0,3,0
93966,42,0,1,0,0,0
13057,6,0,1,0,1,1
74111,18,0,3,0,0,0
62101,14,0,4,0,2,0
1555,6,0,0,0,1,1
90160,17,0,0,0,0,0
99923,16,0,2,0,2,0
7031,4,0,1,0,2,1
10783,10,0,1,0,1,0
11814,6,0,0,0,0,0
8781,6,0,0,0,0,0
21753,11,0,0,0,3,0
69047,9,0,2,0,1,0
74808,5,0,0,0,2,0
7603,13,0,1,0,4,1
63,6,0,0,0,0,0
1437,6,0,1,1,2,0
94781,11,0,2,0,0,0
36686,6,0,0,0,1,1
50928,9,0,2,0,0,0
17081,6,0,0,1,0,1
46186,16,0,3,0,0,0
37118,2,0,1,0,2,0
39153,3,0,0,0,3,1
24114,3,1,0,0,0,1
80623,8,1,1,0,1,1
43507,14,0,1,0,0,0
52670,14,9,0,0,0,1
8327,15,0,1,0,1,0
50390,9,0,1,0,0,0
48277,7,0,0,0,0,0
85437,9,2,2,1,2,1
5365,4,0,1,0,2,1
21683,5,0,1,0,2,0
19417,20,0,2,0,0,0
17186,0,1,0,0,1,0
23956,7,0,0,1,1,0
25438,8,0,2,1,0,1
74759,9,0,1,0,0,0
64492,10,0,1,1,0,1
37897,3,0,1,0,1,0
98749,17,0,2,0,1,0
82441,11,1,3,2,0,0
63330,8,0,1,0,1,0
48824,16,0,10,0,0,0
77789,1,0,0,0,0,0
29703,12,0,1,0,4,0
76346,9,0,2,0,2,1
49461,5,0,0,0,3,0
18653,5,0,1,0,1,1
52679,7,0,1,0,0,0
66225,1,0,0,0,4,1
88709,5,0,0,0,0,0
21231,17,0,2,0,0,0
19816,6,0,1,0,2,1
20761,12,0,3,0,3,1
8739,15,3,0,0,2,1
7574,3,1,1,0,2,0
17924,3,0,0,0,0,0
89971,5,0,1,0,4,1
96586,13,1,1,0,0,1
1692,11,0,0,1,1,1
33849,7,0,0,0,1,1
52511,0,0,0,0,2,1
59540,12,0,1,0,0,0
72077,8,0,1,0,0,1
33873,13,0,3,0,2,1
92293,11,0,3,0,0,0
98938,9,0,1,0,0,0
84038,3,0,1,0,0,1
972,2,0,0,0,1,1
74193,8,0,1,0,1,0
94522,6,0,1,0,0,0
44951,10,0,3,0,1,1
82804,0,1,0,0,1,1
41345,8,0,1,0,2,1
49355,0,0,0,0,0,0
73973,13,0,3,0,4,1
79400,15,0,2,0,0,1
74146,3,1,0,0,0,1
24661,7,8,1,2,0,1
46444,10,0,1,0,0,1
32595,6,0,3,0,0,1
1,13,0,6,0,2,1
77706,10,0,1,0,2,0
86071,32,0,2,0,1,0
37691,1,0,0,0,2,1
31290,3,0,0,0,0,1
68586,0,0,0,0,1,1
32986,7,0,0,0,0,0
13856,7,0,3,0,0,1
3487,24,0,2,0,2,0
45194,3,0,0,0,1,0
98725,14,0,3,0,2,0
35241,5,0,1,0,1,1
98223,20,0,1,0,2,0
34301,10,0,1,0,2,1
92236,8,0,1,0,0,0
65085,8,0,2,0,0,1
92012,12,0,1,0,0,1
41301,14,1,1,0,1,1
82211,15,0,1,0,0,0
38064,24,0,0,0,0,0
54266,10,0,3,0,1,0
9020,3,0,0,0,0,0
15359,6,0,0,0,4,1
46378,6,0,0,0,1,0
22152,11,0,2,0,0,0
44525,12,2,0,0,0,1
34292,1,0,0,0,0,0
26453,2,2,0,0,0,1
27368,3,0,0,0,1,0
57938,12,0,2,0,0,0
76369,0,0,0,0,0,1
76334,8,0,0,0,0,0
78483,4,2,2,1,2,1
18722,6,0,2,0,0,0
84440,0,7,0,0,0,1
54028,11,1,1,0,1,1
48467,19,0,2,0,1,0
95594,6,0,0,0,3,0
28916,19,0,2,0,2,0
33900,15,0,2,0,1,0
34621,8,0,0,0,2,0
16366,6,0,2,0,2,0
51080,8,0,1,0,0,1
87958,13,2,2,0,0,1
21565,1,0,0,1,0,1
93240,11,0,1,0,4,1
96314,4,0,2,0,0,1
54986,6,0,2,0,0,1
31391,8,0,2,0,1,0
40735,12,0,1,0,0,0
11712,6,1,0,0,2,1
60498,4,0,0,0,0,1
69185,13,0,1,0,0,0
75273,1,0,0,0,0,1
64479,5,0,1,0,0,0
52157,8,0,1,0,0,0
24294,10,0,0,0,1,0
86427,8,0,2,0,2,0
88171,5,0,2,0,0,1
18052,6,0,2,0,1,1
19066,8,0,0,0,2,0
74760,7,0,1,0,0,1
85779,15,0,1,0,3,1
44229,10,0,1,0,0,0
44231,6,0,1,0,0,0
85272,10,0,1,2,3,1
44369,2,0,0,0,0,0
2868,10,0,2,0,0,1
9712,4,0,0,0,0,0
12338,27,0,4,0,2,0
37087,8,1,1,0,3,0
35215,5,0,0,0,3,0
39703,12,0,1,0,0,0
37782,16,0,0,0,0,1
52135,7,0,2,0,0,0
45814,14,0,2,0,1,1
21379,11,0,0,0,0,0
67791,17,0,2,0,1,0
53916,13,0,0,0,0,1
34192,9,0,1,0,0,0
71047,4,0,0,2,0,1
65740,5,0,0,0,3,0
59282,15,0,0,0,1,1
90314,9,0,0,0,0,0
81790,10,0,5,0,0,0
6892,10,0,1,0,0,0
5233,17,0,1,0,0,0
53361,5,0,1,0,0,0
46084,27,0,8,0,1,1
23676,7,2,0,0,0,1
45008,4,9,0,1,0,1
34093,4,1,2,0,2,1
71775,7,2,0,2,2,1
28619,0,1,0,0,0,1
70277,8,0,1,0,2,1
62178,6,0,1,0,3,0
12632,4,0,0,2,1,1
63203,3,0,0,3,2,1
21566,9,0,1,0,0,0
3389,4,0,1,0,2,0
67169,14,0,1,0,0,1
28045,20,0,4,0,1,0
36450,11,2,2,0,0,1
33799,16,0,1,0,6,0
42043,7,0,1,0,2,1
76303,15,0,2,0,2,1
4480,9,0,0,0,3,0
92801,4,0,2,0,2,1
56820,8,5,2,1,1,1
31158,4,0,0,0,0,0
96806,11,0,2,0,2,0
7865,5,0,1,0,4,1
90272,1,0,0,0,0,1
81322,5,0,0,1,2,1
39272,12,0,3,0,0,1
16202,12,0,1,0,0,0
13850,21,0,1,0,1,0
13479,6,1,1,0,0,1
1033,7,0,2,0,0,0
92241,12,0,0,0,0,0
86399,11,0,2,0,0,0
50225,5,0,1,0,2,0
25709,12,0,1,1,2,1
82943,9,0,1,0,0,0
33363,8,0,1,0,0,1
9100,11,0,2,0,2,0
29574,12,0,1,0,0,1
95595,9,0,1,0,2,0
17919,5,0,0,0,0,0
1153,5,0,0,1,0,0
82178,17,0,1,0,0,0
31970,15,1,1,0,1,1
30649,11,0,1,0,2,0
3336,8,0,0,0,0,1
57374,7,0,1,0,3,1
14584,9,0,1,0,0,0
19666,5,5,1,4,4,1
72290,0,1,0,0,0,0
7581,11,0,2,0,1,0
9085,13,0,3,0,1,0
786,6,0,1,0,0,0
19952,5,2,1,0,2,1
82265,8,1,0,0,1,1
86746,13,0,3,0,0,1
98980,5,0,2,0,0,0
55125,2,0,0,0,0,0
31460,5,0,0,0,1,0
43389,9,0,2,0,0,0
36743,10,0,0,1,2,1
31631,5,0,0,0,1,0
13745,5,4,1,2,3,1
62897,3,0,0,0,0,0
40813,17,0,3,0,0,0
28766,8,0,0,0,1,1
75707,7,0,1,0,0,1
25617,4,0,0,0,0,0
56746,5,0,0,0,0,1
24495,17,0,4,1,1,1
71393,9,0,1,1,0,0
42151,12,0,0,0,1,0
41613,9,0,1,0,2,0
36505,0,98,0,98,0,1
25464,8,1,1,0,2,1
71550,12,0,1,0,2,1
16973,2,0,0,0,0,0
73300,9,0,1,0,0,0
11787,1,1,0,0,0,1
2873,9,2,0,0,0,1
67873,7,0,0,0,1,1
98541,7,0,1,0,1,0
1637,6,0,1,0,1,0
16230,15,0,0,0,0,0
30085,7,0,2,0,1,1
85564,3,0,0,0,0,0
6019,10,0,2,0,1,0
58960,19,1,2,0,1,1
64224,8,0,1,0,3,0
32444,27,0,4,0,0,1
88280,8,1,0,0,1,0
51846,6,0,1,0,2,0
94523,11,0,1,0,0,1
37042,22,0,1,0,4,0
1154,11,0,1,0,2,0
19980,17,0,2,0,0,1
7749,6,3,1,0,2,1
50631,14,0,2,0,3,0
32816,9,0,0,0,0,0
91748,3,1,0,1,1,1
52980,0,1,0,0,0,1
15627,6,0,1,0,0,0
82930,4,0,1,0,2,0
29587,18,0,2,0,0,1
86722,5,0,1,0,0,0
98836,3,0,0,0,1,0
64720,12,0,1,0,0,0
75984,0,0,0,0,2,1
44576,0,0,0,0,1,0
93838,12,0,2,0,0,1
49693,11,0,2,0,2,0
88853,2,0,0,1,0,1
17782,6,0,1,0,1,0
44627,4,0,0,0,0,0
44255,6,0,2,0,2,0
90132,5,0,0,1,1,1
18141,10,0,1,0,0,1
92287,4,0,1,0,1,0
39409,7,0,3,0,2,1
4901,5,0,1,0,1,0
10114,1,0,1,0,3,1
22048,2,2,0,0,1,1
42384,8,0,2,0,0,0
19538,17,0,2,0,2,0
70439,7,0,0,0,0,0
99242,13,0,3,0,0,0
74144,9,1,5,0,2,1
29202,14,0,1,1,0,1
39675,12,0,2,0,0,0
99483,7,0,0,0,0,0
4454,24,0,5,1,0,1
57208,15,0,1,0,0,1
96707,3,0,1,0,0,0
86124,1,2,0,0,0,1
49716,14,0,1,0,0,0
32039,11,0,2,0,3,0
34730,2,0,0,0,0,1
66364,2,0,1,0,0,1
96834,7,0,1,0,2,1
98881,5,0,2,0,2,0
33095,11,0,0,0,2,0
35879,5,0,2,0,1,0
56982,8,0,0,0,0,0
53462,4,0,0,0,6,0
72972,6,0,2,0,3,0
87687,7,0,0,0,0,0
49924,0,4,0,0,0,1
17580,8,1,0,0,2,1
40464,8,0,4,0,1,1
4308,11,0,1,0,2,0
55375,6,1,1,1,1,1
33630,13,0,1,0,1,0
25886,3,1,0,1,2,1
82790,28,0,3,0,0,0
35871,14,0,4,0,1,1
86387,5,0,2,0,0,0
38953,5,0,1,0,0,0
89232,4,0,0,0,2,1
99891,7,0,1,0,0,0
90966,10,0,2,0,0,1
59750,2,4,0,0,1,1
17100,3,0,0,0,0,0
21017,1,2,0,0,1,1
15333,3,0,0,0,2,1
83185,6,0,1,0,0,0
57903,10,0,0,0,0,0
22853,6,0,0,0,0,0
71269,11,0,0,0,2,1
76709,9,2,0,0,0,1
82059,3,0,0,0,0,0
11341,5,1,0,0,0,1
9067,4,0,0,0,1,0
29452,2,0,0,0,1,1
72589,7,0,2,0,0,0
70102,6,0,2,0,2,1
93135,9,2,0,1,0,1
28542,9,0,2,0,0,1
70035,1,1,0,0,0,1
91799,5,1,0,1,1,1
16840,3,0,0,1,3,1
78690,5,0,2,0,2,1
19638,21,0,3,0,2,0
54618,18,0,1,0,0,0
57733,12,0,1,1,0,0
33219,10,0,0,0,1,1
69521,3,0,1,0,0,1
36465,17,0,1,0,0,1
97691,11,0,0,0,1,1
17410,9,1,1,0,0,1
15049,18,0,1,0,1,1
7458,3,2,0,0,1,1
88776,16,0,0,0,2,1
76498,1,0,0,0,0,1
35298,9,0,2,0,0,0
5827,13,1,2,0,2,1
14386,11,0,1,0,0,0
10091,8,0,1,0,4,1
65280,6,0,1,0,0,0
80655,3,1,1,2,2,1
84457,10,0,0,0,0,0
37705,8,0,1,0,0,0
27216,7,0,1,1,0,1
80025,6,0,0,0,1,0
78999,12,0,2,0,3,1
96206,11,0,0,0,0,0
90178,8,0,1,0,0,1
81468,5,3,0,2,1,1
39787,2,0,0,0,1,1
72490,23,0,1,1,1,1
42681,18,0,1,0,0,1
88583,12,0,2,0,1,0
30611,5,0,0,0,0,0
96946,2,3,0,1,0,1
50346,17,0,2,1,4,1
37615,5,0,2,0,0,1
60720,8,0,2,0,1,1
63782,7,0,3,0,0,0
28756,2,0,0,0,2,0
33960,15,0,3,0,0,0
21394,14,0,2,0,0,0
70863,10,0,4,0,3,0
17505,6,0,0,0,0,0
59264,9,0,4,0,0,0
16018,12,0,2,0,0,0
61740,12,0,1,0,0,1
60014,7,0,2,0,0,0
74147,4,0,0,0,0,0
69332,9,0,1,0,3,0
93215,10,0,0,0,0,0
85200,9,0,2,0,1,0
18684,4,5,0,0,2,1
65243,5,0,2,0,0,1
49006,9,0,1,0,1,0
29321,7,0,1,0,1,0
49053,9,2,1,3,0,1
17684,0,98,0,98,0,1
37764,13,0,3,0,0,0
91691,1,1,0,0,2,1
24470,9,0,2,0,1,1
53730,7,0,2,0,0,0
20409,13,0,1,0,2,0
56505,12,0,1,0,3,0
36144,0,0,0,0,1,1
85589,7,3,0,0,1,1
12695,4,0,1,0,0,0
49771,30,0,4,0,1,1
84466,12,0,0,0,0,1
3415,2,0,0,1,3,1
59938,3,0,0,0,1,0
25952,8,1,2,0,2,1
12930,11,0,1,0,1,0
77556,6,0,1,0,1,0
80692,5,0,0,0,1,0
57460,9,0,2,0,1,1
68960,2,0,0,0,0,1
71218,6,0,1,1,2,1
45096,13,0,1,0,1,1
9367,8,0,0,0,1,0
77327,20,0,1,0,1,0
79484,5,0,1,0,0,0
69648,0,1,0,0,2,1
33445,9,0,2,0,1,0
99130,7,1,0,3,2,1
36939,12,0,1,0,1,1
1365,6,0,1,0,2,1
71577,7,0,1,0,0,0
75905,10,0,1,0,0,1
68264,0,0,0,0,3,1
78445,13,0,3,0,0,1
42787,3,0,0,0,0,1
68668,4,0,0,0,0,0
98355,5,0,0,0,0,1
74733,2,0,0,2,5,1
8891,8,0,1,0,0,0
19524,12,0,1,0,1,1
79118,2,0,0,0,0,0
43541,14,0,2,0,0,1
91844,7,0,2,0,1,0
91513,9,0,2,0,0,1
45099,20,0,9,0,2,1
62986,3,0,0,0,0,0
91249,8,0,2,0,2,0
87331,3,0,1,0,1,0
54179,13,0,1,0,2,1
53030,5,0,1,0,1,0
32423,3,2,0,0,1,0
9587,8,0,1,0,0,0
62794,5,0,1,0,1,0
13389,8,0,2,0,2,0
96974,8,0,3,0,2,0
41125,7,0,0,2,4,1
14725,2,3,0,0,1,1
88300,14,0,2,0,3,1
12514,5,1,0,0,2,1
31230,0,1,0,0,5,1
95392,0,98,0,98,0,1
73846,23,0,2,0,2,0
42133,21,0,1,1,4,1
35907,11,0,0,0,0,0
44602,0,3,0,0,1,1
58479,16,0,1,0,5,0
68877,9,0,1,0,0,1
78422,10,0,1,0,0,0
98812,6,3,0,0,0,1
82248,14,0,2,0,1,0
96191,8,0,0,0,0,1
49906,5,0,0,1,3,1
38323,4,0,0,0,4,0
8326,14,0,2,0,0,1
97070,2,0,0,0,0,1
17156,8,0,0,0,0,0
46062,10,2,0,1,0,1
69904,7,4,0,2,2,1
69852,4,0,0,0,3,0
73359,13,0,2,0,2,0
90095,5,0,1,0,0,1
90091,5,0,0,0,0,0
4466,8,0,1,0,0,0
39294,4,0,2,0,0,0
55514,16,0,2,0,1,1
38122,13,0,1,0,0,1
91314,12,0,2,0,0,0
41754,5,0,0,0,0,1
12384,7,0,0,0,0,0
68839,8,0,2,1,0,1
82700,8,0,0,0,4,0
47679,11,0,2,0,0,1
13854,9,0,1,0,0,1
63592,7,0,0,0,0,0
50539,5,0,2,0,3,0
17785,9,0,4,0,0,0
11446,17,0,2,2,0,1
49046,5,1,1,0,3,1
